127.0.0.1 - - [27/Jan/2021:17:48:27] "GET / HTTP/1.1" 200 1095 "" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0"
127.0.0.1 - - [27/Jan/2021:17:48:27] "GET /req.js HTTP/1.1" 200 2062 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0"
127.0.0.1 - - [27/Jan/2021:17:48:27] "GET /evs.js HTTP/1.1" 200 3271 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0"
127.0.0.1 - - [27/Jan/2021:17:48:27] "GET /tco.js HTTP/1.1" 200 9354 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0"
127.0.0.1 - - [27/Jan/2021:17:48:27] "GET /main.js HTTP/1.1" 200 6651 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0"
127.0.0.1 - - [27/Jan/2021:17:48:27] "GET /tmg.js HTTP/1.1" 200 2214 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0"
127.0.0.1 - - [27/Jan/2021:17:48:27] "GET /mq.css HTTP/1.1" 200 2469 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0"
127.0.0.1 - - [27/Jan/2021:17:48:27] "GET /favicon.ico HTTP/1.1" 404 744 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0"
127.0.0.1 - - [27/Jan/2021:17:48:27] "GET /templates/ HTTP/1.1" 200 1858 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0"
127.0.0.1 - - [27/Jan/2021:17:49:32] "GET /favicon.ico HTTP/1.1" 404 744 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36"
127.0.0.1 - - [27/Jan/2021:17:49:32] "GET /templates/ HTTP/1.1" 200 1858 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36"
127.0.0.1 - - [27/Jan/2021:17:49:35] "GET / HTTP/1.1" 200 1095 "" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36"
127.0.0.1 - - [27/Jan/2021:17:49:35] "GET /templates/ HTTP/1.1" 200 1858 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36"
127.0.0.1 - - [27/Jan/2021:17:49:37] "GET / HTTP/1.1" 304 - "" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36"
127.0.0.1 - - [27/Jan/2021:17:49:37] "GET /templates/ HTTP/1.1" 200 1858 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36"
127.0.0.1 - - [27/Jan/2021:17:49:55] "GET / HTTP/1.1" 200 1095 "" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36"
127.0.0.1 - - [27/Jan/2021:17:49:55] "GET /mq.css HTTP/1.1" 200 2469 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36"
127.0.0.1 - - [27/Jan/2021:17:49:55] "GET /evs.js HTTP/1.1" 200 3271 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36"
127.0.0.1 - - [27/Jan/2021:17:49:55] "GET /req.js HTTP/1.1" 200 2062 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36"
127.0.0.1 - - [27/Jan/2021:17:49:55] "GET /tco.js HTTP/1.1" 200 9354 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36"
127.0.0.1 - - [27/Jan/2021:17:49:55] "GET /tmg.js HTTP/1.1" 200 2214 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36"
127.0.0.1 - - [27/Jan/2021:17:49:55] "GET /main.js HTTP/1.1" 200 6651 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36"
127.0.0.1 - - [27/Jan/2021:17:49:55] "GET /templates/ HTTP/1.1" 200 1858 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36"
127.0.0.1 - - [27/Jan/2021:17:50:17] "GET /mq.css HTTP/1.1" 304 - "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36"
127.0.0.1 - - [27/Jan/2021:17:52:10] "GET / HTTP/1.1" 200 1095 "" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Mobile Safari/537.36"
127.0.0.1 - - [27/Jan/2021:17:52:10] "GET /req.js HTTP/1.1" 200 2062 "http://127.0.0.1:8080/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Mobile Safari/537.36"
127.0.0.1 - - [27/Jan/2021:17:52:10] "GET /tco.js HTTP/1.1" 200 9354 "http://127.0.0.1:8080/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Mobile Safari/537.36"
127.0.0.1 - - [27/Jan/2021:17:52:10] "GET /tmg.js HTTP/1.1" 200 2214 "http://127.0.0.1:8080/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Mobile Safari/537.36"
